Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,State,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
2369,CA-2024-317970,2024-05-20,2024-05-27,Standard Class,CG-30218,Customer 424,Corporate,West,California,Furniture,Chairs,Realspace Magellan Chair,3177.79,7,0.0,990.6
2370,CA-2023-551669,2023-08-19,2023-08-26,Standard Class,CG-17638,Customer 632,Home Office,East,Ohio,Technology,Copiers,Konica Minolta,2273.95,5,0.0,499.18
2371,CA-2022-467074,2022-08-23,2022-08-27,First Class,CG-74335,Customer 253,Home Office,West,Nevada,Furniture,Tables,Chromcraft Bull-Nose Table,3317.94,6,0.0,182.71
2372,CA-2023-159726,2023-10-09,2023-10-14,Second Class,CG-52674,Customer 134,Home Office,Central,Minnesota,Technology,Copiers,Hewlett Packard LaserJet,2307.34,4,0.5,185.59
2373,CA-2023-564039,2023-06-14,2023-06-19,Standard Class,CG-21871,Customer 608,Home Office,Central,Wisconsin,Office Supplies,Labels,Avery Laser Labels,368.32,8,0.2,113.83
2374,CA-2022-749036,2022-05-18,2022-05-21,First Class,CG-38091,Customer 516,Consumer,South,North Carolina,Office Supplies,Supplies,Acco Remark Laser Pointer,76.61,14,0.4,0.19
2375,CA-2021-941183,2021-11-03,2021-11-10,Standard Class,CG-89725,Customer 656,Consumer,Central,Texas,Technology,Accessories,Logitech Wireless Mouse,6843.34,11,0.4,-450.8
2376,CA-2022-819353,2022-05-30,2022-06-06,Standard Class,CG-56618,Customer 399,Consumer,East,New Jersey,Technology,Accessories,Kensington Lock,832.14,2,0.0,280.5
2377,CA-2024-100725,2024-01-24,2024-01-30,Standard Class,CG-49276,Customer 602,Consumer,West,Arizona,Furniture,Furnishings,Eldon Jumbo Plastic Desk Accessories,3946.88,7,0.2,724.71
2378,CA-2022-295310,2022-07-20,2022-07-27,Standard Class,CG-33254,Customer 119,Corporate,Central,Wisconsin,Furniture,Furnishings,Tensor Brushed Steel Torchiere,1476.16,2,0.0,293.92
2379,CA-2022-769862,2022-10-04,2022-10-06,Same Day,CG-15821,Customer 44,Corporate,South,Louisiana,Furniture,Tables,Bretford CR4500,7773.96,12,0.0,2125.91
2380,CA-2022-954508,2022-03-20,2022-03-27,Standard Class,CG-39284,Customer 528,Corporate,East,Pennsylvania,Furniture,Bookcases,Sauder Forest Hills,2732.47,12,0.4,-408.83
2381,CA-2022-132680,2022-11-25,2022-11-29,Second Class,CG-18988,Customer 189,Corporate,East,Massachusetts,Technology,Phones,Samsung Galaxy S6,2302.56,9,0.0,200.49
2382,CA-2024-737099,2024-02-19,2024-02-26,Standard Class,CG-84475,Customer 790,Home Office,West,Oregon,Technology,Copiers,Canon PC1060 Copier,14297.01,13,0.0,3705.9
2383,CA-2022-704386,2022-12-31,2023-01-07,Standard Class,CG-63973,Customer 546,Corporate,Central,Texas,Furniture,Tables,Chromcraft Bull-Nose Table,1868.83,14,0.1,638.5
2384,CA-2023-313917,2023-09-17,2023-09-22,Standard Class,CG-31356,Customer 770,Home Office,South,Florida,Furniture,Furnishings,"Howard Miller 11"" Wall Clock",5422.5,10,0.0,1405.0
2385,CA-2021-247321,2021-07-27,2021-07-30,Second Class,CG-19728,Customer 781,Consumer,South,Louisiana,Office Supplies,Envelopes,Poly String & Button Envelopes,176.4,10,0.1,21.63
2386,CA-2024-809070,2024-02-27,2024-03-01,First Class,CG-19573,Customer 483,Corporate,East,New York,Technology,Machines,Brother Intelli-Fax 4750E,70.54,1,0.1,15.33
2387,CA-2023-290120,2023-07-09,2023-07-14,Standard Class,CG-64331,Customer 759,Consumer,East,Ohio,Technology,Machines,HP Designjet T520,969.46,2,0.0,282.77
2388,CA-2023-197834,2023-03-07,2023-03-13,Standard Class,CG-32022,Customer 113,Consumer,East,New York,Office Supplies,Labels,Avery Laser Labels,463.54,7,0.3,-1.34
2389,CA-2021-744435,2021-06-17,2021-06-21,First Class,CG-89783,Customer 227,Consumer,West,Arizona,Office Supplies,Fasteners,Advantus Push Pins,936.68,14,0.1,333.63
2390,CA-2023-257961,2023-11-07,2023-11-12,Second Class,CG-38988,Customer 118,Corporate,Central,Indiana,Furniture,Tables,Chromcraft Bull-Nose Table,1796.58,3,0.0,359.71
2391,CA-2021-150753,2021-02-11,2021-02-15,First Class,CG-47775,Customer 368,Consumer,West,Colorado,Office Supplies,Envelopes,Wintrust Envelope Selection,50.11,2,0.4,5.41
2392,CA-2021-913667,2021-04-11,2021-04-14,First Class,CG-23529,Customer 706,Home Office,West,Washington,Technology,Accessories,Belkin F8N112 Laptop Power Adapter,44.27,2,0.4,3.8
2393,CA-2021-369121,2021-03-29,2021-04-02,First Class,CG-14999,Customer 794,Home Office,South,South Carolina,Furniture,Bookcases,O'Sullivan 2-Shelf Bookcase,671.35,10,0.5,81.98
2394,CA-2022-950977,2022-07-29,2022-08-04,Standard Class,CG-53570,Customer 514,Consumer,Central,Minnesota,Furniture,Bookcases,O'Sullivan 2-Shelf Bookcase,710.36,7,0.0,182.36
2395,CA-2022-142594,2022-11-29,2022-12-06,Standard Class,CG-73846,Customer 265,Consumer,South,North Carolina,Technology,Accessories,Logitech Wireless Mouse,5253.56,11,0.3,112.69
2396,CA-2024-782143,2024-09-24,2024-09-27,Second Class,CG-68073,Customer 442,Consumer,Central,Illinois,Office Supplies,Appliances,Hoover Portapower Machine,97.74,6,0.5,12.61
2397,CA-2023-200376,2023-04-12,2023-04-17,Second Class,CG-61215,Customer 293,Corporate,Central,Wisconsin,Technology,Accessories,Logitech Wireless Mouse,910.84,10,0.3,-83.27
2398,CA-2024-819723,2024-10-08,2024-10-13,Second Class,CG-60779,Customer 133,Home Office,South,North Carolina,Furniture,Furnishings,Eldon Jumbo Plastic Desk Accessories,310.52,1,0.0,120.52
2399,CA-2023-423424,2023-03-11,2023-03-18,Standard Class,CG-88219,Customer 535,Consumer,West,Colorado,Technology,Copiers,Canon PC1060 Copier,4633.79,7,0.0,1477.24
2400,CA-2024-961426,2024-08-25,2024-08-31,Standard Class,CG-99629,Customer 303,Consumer,South,Tennessee,Technology,Copiers,Konica Minolta,693.62,3,0.5,51.19
2401,CA-2022-456728,2022-02-27,2022-03-04,Standard Class,CG-29840,Customer 350,Home Office,South,Georgia,Furniture,Chairs,Global Troy Executive Chair,1560.25,5,0.0,602.82
2402,CA-2023-479548,2023-12-07,2023-12-10,First Class,CG-17414,Customer 348,Consumer,Central,Missouri,Technology,Phones,Samsung Galaxy S6,732.24,2,0.5,-70.35
2403,CA-2022-533805,2022-02-12,2022-02-15,Second Class,CG-12183,Customer 338,Home Office,East,New Jersey,Furniture,Bookcases,Sauder Forest Hills,4303.22,9,0.2,774.64
2404,CA-2021-706760,2021-11-03,2021-11-10,Standard Class,CG-45503,Customer 265,Home Office,East,Pennsylvania,Office Supplies,Binders,Avery Flexi-View Binders,72.56,1,0.0,26.06
2405,CA-2021-939236,2021-03-05,2021-03-09,First Class,CG-35799,Customer 698,Home Office,West,Oregon,Furniture,Chairs,Global Troy Executive Chair,5377.61,8,0.1,768.1
2406,CA-2022-254426,2022-09-15,2022-09-20,Standard Class,CG-39895,Customer 95,Consumer,East,Ohio,Technology,Copiers,Konica Minolta,171.72,2,0.4,22.18
2407,CA-2024-585662,2024-10-26,2024-10-31,Standard Class,CG-78068,Customer 791,Home Office,West,California,Technology,Phones,Samsung Galaxy S6,1868.35,3,0.4,-87.55
2408,CA-2023-537268,2023-10-30,2023-11-05,Standard Class,CG-37945,Customer 786,Home Office,Central,Minnesota,Technology,Accessories,Logitech Wireless Mouse,9195.05,14,0.3,1011.94
2409,CA-2024-312440,2024-07-07,2024-07-13,Standard Class,CG-52852,Customer 120,Consumer,South,South Carolina,Technology,Accessories,Belkin F8N112 Laptop Power Adapter,1126.95,3,0.0,308.55
2410,CA-2021-594641,2021-04-05,2021-04-06,Same Day,CG-30819,Customer 8,Corporate,West,Oregon,Technology,Accessories,Logitech Wireless Mouse,1694.4,4,0.0,387.64
2411,CA-2023-841101,2023-02-15,2023-02-20,Second Class,CG-75608,Customer 458,Consumer,South,Tennessee,Technology,Copiers,Hewlett Packard LaserJet,811.57,9,0.5,-48.88
2412,CA-2022-207712,2022-03-02,2022-03-07,Standard Class,CG-58682,Customer 796,Home Office,South,North Carolina,Office Supplies,Art,SAFCO Arco Folding Chair,358.14,7,0.3,11.19
2413,CA-2024-376119,2024-09-03,2024-09-09,Standard Class,CG-38818,Customer 4,Home Office,West,Utah,Furniture,Furnishings,Eldon Jumbo Plastic Desk Accessories,948.08,2,0.2,309.67
2414,CA-2022-469651,2022-08-10,2022-08-17,Standard Class,CG-70471,Customer 320,Corporate,West,Oregon,Furniture,Chairs,Global Troy Executive Chair,3886.14,10,0.4,502.91
2415,CA-2021-923647,2021-09-08,2021-09-12,Second Class,CG-86104,Customer 462,Consumer,South,Florida,Furniture,Tables,Bevis 36 x 72 Conference Table,3065.33,14,0.1,1105.07
2416,CA-2021-416174,2021-02-21,2021-02-26,Second Class,CG-88611,Customer 615,Corporate,West,California,Office Supplies,Fasteners,OIC Binder Clips,216.22,11,0.2,27.94
2417,CA-2021-156295,2021-05-21,2021-05-26,Second Class,CG-27148,Customer 119,Corporate,South,Louisiana,Technology,Machines,Xerox WorkCentre,4358.97,14,0.5,15.35
2418,CA-2023-147223,2023-07-24,2023-07-29,Standard Class,CG-37611,Customer 220,Consumer,Central,Illinois,Office Supplies,Art,Boston 16-Shelf Bookcase,345.09,8,0.2,87.71
2419,CA-2024-316782,2024-05-18,2024-05-25,Standard Class,CG-99884,Customer 121,Corporate,East,Michigan,Furniture,Tables,Bevis 36 x 72 Conference Table,875.92,8,0.0,132.65
2420,CA-2023-118873,2023-08-07,2023-08-13,Standard Class,CG-38990,Customer 413,Corporate,South,Alabama,Office Supplies,Supplies,Acco Remark Laser Pointer,471.62,8,0.2,24.63
2421,CA-2024-676322,2024-10-08,2024-10-09,Same Day,CG-30270,Customer 124,Consumer,West,California,Technology,Machines,HP Designjet T520,3467.88,3,0.0,1210.92
2422,CA-2022-928517,2022-03-12,2022-03-16,First Class,CG-44287,Customer 781,Corporate,West,Arizona,Office Supplies,Supplies,Acco Remark Laser Pointer,400.14,9,0.0,87.34
2423,CA-2022-979259,2022-02-26,2022-03-03,Standard Class,CG-66477,Customer 584,Consumer,East,Massachusetts,Furniture,Furnishings,Tensor Brushed Steel Torchiere,6153.34,12,0.3,265.54
2424,CA-2023-364633,2023-03-25,2023-03-31,Standard Class,CG-95646,Customer 271,Consumer,South,Louisiana,Office Supplies,Labels,3M Polarizing Label,226.36,4,0.0,25.71
2425,CA-2023-130502,2023-12-03,2023-12-07,Second Class,CG-60960,Customer 768,Consumer,West,California,Technology,Machines,Xerox WorkCentre,1058.98,3,0.2,120.15
2426,CA-2024-530723,2024-02-20,2024-02-23,Second Class,CG-54308,Customer 594,Corporate,West,Oregon,Technology,Phones,Nokia Smart Phone,4767.3,5,0.0,377.13
2427,CA-2021-994616,2021-05-31,2021-06-04,Second Class,CG-63754,Customer 199,Home Office,Central,Illinois,Technology,Machines,Xerox WorkCentre,2805.44,4,0.0,345.07
2428,CA-2023-319781,2023-09-29,2023-10-05,Standard Class,CG-57301,Customer 573,Corporate,South,Georgia,Technology,Machines,Xerox WorkCentre,2552.04,8,0.5,-102.51
2429,CA-2022-784046,2022-06-11,2022-06-11,Same Day,CG-81358,Customer 305,Consumer,West,Nevada,Furniture,Tables,Chromcraft Bull-Nose Table,2004.28,4,0.0,773.61
2430,CA-2024-128907,2024-05-29,2024-06-03,Second Class,CG-14346,Customer 97,Consumer,East,Pennsylvania,Technology,Copiers,Canon PC1060 Copier,8226.54,14,0.4,-950.21
2431,CA-2022-363312,2022-09-23,2022-09-28,Standard Class,CG-75456,Customer 634,Consumer,West,Oregon,Furniture,Tables,Bretford CR4500,814.4,3,0.1,158.36
2432,CA-2021-963307,2021-01-06,2021-01-10,First Class,CG-42779,Customer 472,Home Office,West,California,Furniture,Bookcases,Sauder Forest Hills,917.46,2,0.4,76.33
2433,CA-2023-700095,2023-09-13,2023-09-20,Standard Class,CG-59924,Customer 473,Home Office,West,Oregon,Office Supplies,Labels,3M Polarizing Label,324.1,7,0.5,11.0
2434,CA-2024-553350,2024-04-11,2024-04-14,Second Class,CG-50049,Customer 230,Home Office,East,New York,Furniture,Furnishings,Tensor Brushed Steel Torchiere,303.59,3,0.1,63.85
2435,CA-2024-985260,2024-03-04,2024-03-09,Standard Class,CG-94620,Customer 373,Corporate,South,Alabama,Furniture,Chairs,Global Troy Executive Chair,2174.94,6,0.5,-258.67
2436,CA-2023-200532,2023-09-29,2023-10-04,Standard Class,CG-71150,Customer 693,Corporate,East,Pennsylvania,Office Supplies,Paper,Easy-staple paper,76.7,6,0.2,22.03
2437,CA-2024-136630,2024-04-15,2024-04-21,Standard Class,CG-78648,Customer 352,Home Office,South,Florida,Furniture,Tables,Bretford CR4500,2011.72,9,0.4,153.49
2438,CA-2023-830711,2023-02-15,2023-02-16,Same Day,CG-35499,Customer 421,Corporate,Central,Indiana,Office Supplies,Paper,Xerox 1967,973.17,14,0.2,331.12
2439,CA-2022-902386,2022-02-16,2022-02-22,Standard Class,CG-55960,Customer 609,Corporate,East,Virginia,Technology,Copiers,Canon PC1060 Copier,6681.84,11,0.4,771.79
2440,CA-2023-880750,2023-03-05,2023-03-11,Standard Class,CG-20263,Customer 358,Corporate,South,Louisiana,Technology,Machines,Xerox WorkCentre,8699.15,11,0.2,3395.77
2441,CA-2022-353060,2022-10-17,2022-10-22,Second Class,CG-68023,Customer 508,Consumer,South,North Carolina,Office Supplies,Binders,Avery Flexi-View Binders,328.3,5,0.0,105.43
2442,CA-2023-128296,2023-12-10,2023-12-14,Second Class,CG-41067,Customer 452,Corporate,Central,Missouri,Office Supplies,Labels,Avery Laser Labels,778.45,11,0.2,129.59
2443,CA-2022-295590,2022-04-16,2022-04-21,Standard Class,CG-89582,Customer 124,Consumer,West,Oregon,Technology,Phones,Nokia Smart Phone,3180.2,6,0.4,76.65
2444,CA-2022-941934,2022-07-21,2022-07-23,First Class,CG-46023,Customer 90,Corporate,West,Utah,Technology,Copiers,Hewlett Packard LaserJet,4215.02,8,0.1,292.43
2445,CA-2024-641616,2024-12-17,2024-12-22,Standard Class,CG-40206,Customer 546,Corporate,East,Michigan,Furniture,Furnishings,Eldon Jumbo Plastic Desk Accessories,306.24,1,0.0,59.0
2446,CA-2023-881783,2023-03-20,2023-03-27,Standard Class,CG-14894,Customer 254,Consumer,East,New Jersey,Office Supplies,Fasteners,Advantus Push Pins,328.1,12,0.4,35.81
2447,CA-2021-173207,2021-08-17,2021-08-22,Standard Class,CG-16995,Customer 91,Consumer,South,North Carolina,Furniture,Furnishings,Eldon Jumbo Plastic Desk Accessories,6177.02,12,0.2,2077.68
2448,CA-2023-375115,2023-12-29,2024-01-05,Standard Class,CG-87581,Customer 473,Corporate,West,Nevada,Furniture,Furnishings,Tensor Brushed Steel Torchiere,1770.1,7,0.2,693.64
2449,CA-2021-489236,2021-02-14,2021-02-20,Standard Class,CG-45335,Customer 723,Corporate,East,Pennsylvania,Office Supplies,Paper,Xerox 1967,86.7,6,0.5,9.42
2450,CA-2022-590043,2022-12-06,2022-12-11,Second Class,CG-13800,Customer 744,Corporate,West,Colorado,Office Supplies,Binders,Avery Flexi-View Binders,491.33,7,0.0,56.51
2451,CA-2023-728845,2023-08-22,2023-08-27,Standard Class,CG-33898,Customer 245,Home Office,South,South Carolina,Office Supplies,Paper,Hammermill Copy Plus Paper,785.64,12,0.0,298.15
2452,CA-2022-207430,2022-01-20,2022-01-26,Standard Class,CG-37145,Customer 255,Corporate,West,Washington,Technology,Phones,Motorola Smart Phone,4010.86,11,0.2,1548.13
2453,CA-2023-890453,2023-11-01,2023-11-04,Second Class,CG-63013,Customer 657,Corporate,Central,Missouri,Technology,Copiers,Canon PC1060 Copier,1204.92,2,0.0,325.07
2454,CA-2023-866248,2023-10-13,2023-10-19,Standard Class,CG-45245,Customer 525,Consumer,Central,Texas,Furniture,Chairs,Global Troy Executive Chair,4783.48,13,0.2,978.12
2455,CA-2022-375062,2022-03-13,2022-03-19,Standard Class,CG-91289,Customer 133,Corporate,Central,Wisconsin,Furniture,Tables,Chromcraft Bull-Nose Table,6661.8,12,0.0,2356.89
2456,CA-2021-924049,2021-08-30,2021-09-03,First Class,CG-61112,Customer 263,Consumer,West,Washington,Furniture,Chairs,Realspace Magellan Chair,5716.82,9,0.1,1870.26
2457,CA-2023-143669,2023-11-30,2023-12-07,Standard Class,CG-82197,Customer 576,Home Office,South,Louisiana,Office Supplies,Storage,Fellowes Super Stor/Drawer,210.96,5,0.2,83.93
2458,CA-2022-847892,2022-01-17,2022-01-17,Same Day,CG-54863,Customer 159,Corporate,West,Washington,Office Supplies,Envelopes,Poly String & Button Envelopes,175.72,6,0.4,-26.09
2459,CA-2022-329580,2022-02-28,2022-03-04,First Class,CG-12795,Customer 615,Consumer,Central,Illinois,Office Supplies,Labels,Avery 490 Labels,15.46,3,0.4,-0.55
2460,CA-2021-388545,2021-01-07,2021-01-07,Same Day,CG-17880,Customer 185,Home Office,Central,Minnesota,Furniture,Bookcases,O'Sullivan 2-Shelf Bookcase,4366.12,11,0.0,1445.78
2461,CA-2021-442211,2021-10-26,2021-10-30,First Class,CG-10573,Customer 23,Corporate,West,California,Technology,Accessories,Belkin F8N112 Laptop Power Adapter,2971.32,4,0.0,729.31
2462,CA-2021-158160,2021-03-21,2021-03-26,Second Class,CG-49446,Customer 542,Consumer,East,Ohio,Furniture,Tables,Bevis 36 x 72 Conference Table,6255.99,9,0.0,2081.44
2463,CA-2022-964608,2022-12-11,2022-12-17,Standard Class,CG-73624,Customer 615,Corporate,East,New York,Office Supplies,Labels,Avery Laser Labels,202.55,4,0.3,-3.44
2464,CA-2024-609628,2024-10-24,2024-10-31,Standard Class,CG-29049,Customer 695,Consumer,Central,Missouri,Furniture,Tables,Chromcraft Bull-Nose Table,4065.0,6,0.0,965.54
2465,CA-2021-589724,2021-09-27,2021-10-02,Standard Class,CG-99857,Customer 429,Home Office,Central,Kansas,Office Supplies,Art,Boston 16-Shelf Bookcase,111.13,3,0.3,-4.5
2466,CA-2021-374519,2021-03-26,2021-04-02,Standard Class,CG-75772,Customer 465,Corporate,Central,Indiana,Office Supplies,Storage,Fellowes Super Stor/Drawer,82.17,7,0.3,8.5
2467,CA-2024-635215,2024-02-10,2024-02-17,Standard Class,CG-84987,Customer 140,Home Office,Central,Indiana,Furniture,Bookcases,Bush Westfield Bookcase,1368.28,12,0.3,97.32
2468,CA-2022-478653,2022-05-02,2022-05-04,First Class,CG-55438,Customer 361,Home Office,Central,Texas,Technology,Machines,HP Designjet T520,4611.94,14,0.4,132.35
2469,CA-2023-568332,2023-11-13,2023-11-18,Standard Class,CG-67493,Customer 795,Corporate,Central,Indiana,Office Supplies,Binders,Avery Flexi-View Binders,638.88,12,0.0,180.43
2470,CA-2022-639297,2022-07-11,2022-07-16,Standard Class,CG-68638,Customer 152,Corporate,South,Tennessee,Technology,Copiers,Hewlett Packard LaserJet,5553.96,12,0.0,523.0
2471,CA-2021-728983,2021-03-20,2021-03-25,Standard Class,CG-47251,Customer 561,Corporate,South,Alabama,Office Supplies,Binders,Avery Flexi-View Binders,710.7,14,0.3,83.73
2472,CA-2021-791002,2021-08-05,2021-08-10,Standard Class,CG-74039,Customer 121,Consumer,Central,Missouri,Office Supplies,Fasteners,OIC Binder Clips,166.32,10,0.3,14.37
2473,CA-2021-229944,2021-03-03,2021-03-06,First Class,CG-30298,Customer 795,Consumer,East,New Jersey,Technology,Machines,Xerox WorkCentre,2670.9,5,0.0,484.67
2474,CA-2023-827114,2023-01-09,2023-01-14,Standard Class,CG-92262,Customer 207,Corporate,South,Tennessee,Technology,Accessories,Logitech Wireless Mouse,11093.99,14,0.3,1492.48
2475,CA-2022-752724,2022-11-26,2022-12-02,Standard Class,CG-54067,Customer 373,Corporate,West,California,Furniture,Furnishings,"Howard Miller 11"" Wall Clock",1031.04,4,0.2,179.01
2476,CA-2023-156590,2023-02-03,2023-02-08,Second Class,CG-83464,Customer 628,Corporate,East,Pennsylvania,Furniture,Chairs,Global Troy Executive Chair,3597.13,14,0.4,-91.98
2477,CA-2023-488556,2023-10-27,2023-11-03,Standard Class,CG-53205,Customer 697,Corporate,West,California,Furniture,Bookcases,Sauder Forest Hills,466.36,4,0.0,100.63
2478,CA-2024-916249,2024-03-31,2024-04-05,Standard Class,CG-90748,Customer 699,Consumer,West,Utah,Office Supplies,Envelopes,Poly String & Button Envelopes,141.43,9,0.4,16.43
2479,CA-2024-197344,2024-10-23,2024-10-28,Standard Class,CG-24159,Customer 379,Consumer,Central,Missouri,Furniture,Furnishings,Eldon Jumbo Plastic Desk Accessories,561.92,6,0.1,145.55
2480,CA-2021-698384,2021-04-10,2021-04-17,Standard Class,CG-66810,Customer 249,Corporate,South,North Carolina,Furniture,Chairs,HON 5400 Series Task Chair,2145.33,11,0.1,638.59
2481,CA-2024-165833,2024-10-02,2024-10-06,First Class,CG-83347,Customer 546,Home Office,West,Utah,Office Supplies,Labels,Avery 490 Labels,466.0,8,0.0,177.21
2482,CA-2021-386228,2021-07-23,2021-07-27,Second Class,CG-27709,Customer 757,Consumer,South,Alabama,Furniture,Bookcases,O'Sullivan 2-Shelf Bookcase,2673.34,7,0.4,-201.73
2483,CA-2022-955818,2022-08-26,2022-09-01,Standard Class,CG-64136,Customer 315,Corporate,West,Washington,Office Supplies,Binders,Avery Flexi-View Binders,296.45,8,0.2,30.27
2484,CA-2024-722731,2024-11-02,2024-11-06,Second Class,CG-95354,Customer 336,Home Office,East,Michigan,Furniture,Bookcases,O'Sullivan 2-Shelf Bookcase,2148.22,7,0.4,-167.81
2485,CA-2024-369739,2024-06-02,2024-06-08,Standard Class,CG-60334,Customer 625,Consumer,Central,Minnesota,Furniture,Furnishings,Tensor Brushed Steel Torchiere,2875.84,8,0.0,451.75
2486,CA-2022-392708,2022-11-01,2022-11-07,Standard Class,CG-11341,Customer 157,Home Office,West,Colorado,Office Supplies,Envelopes,Poly String & Button Envelopes,476.52,11,0.0,56.51
2487,CA-2024-227648,2024-04-21,2024-04-27,Standard Class,CG-96676,Customer 551,Consumer,Central,Kansas,Technology,Phones,Nokia Smart Phone,10545.34,13,0.0,4065.84
2488,CA-2023-341595,2023-02-25,2023-03-02,Standard Class,CG-73697,Customer 724,Home Office,East,New Jersey,Furniture,Tables,Bevis 36 x 72 Conference Table,192.36,1,0.1,41.11
